Unnamed: 0,Content ID,User ID,Type,Datetime,Category,Score,Top 5 Category
7108,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,f8926cfa-7036-4929-b5db-925c26daea1a,peeking,2020-12-28 07:20:06,fitness,35.0,Other
7109,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,,adore,2020-07-16 03:49:54,fitness,72.0,Other
7110,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,1add9169-fda0-4da2-82a0-4de3bf7ed8ca,love,2020-11-17 04:28:08,fitness,65.0,Other
7111,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,48bed4d7-0329-472c-96d9-b23a103eb834,hate,2020-11-22 11:52:14,fitness,5.0,Other
7112,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,71519e2e-6e97-4b73-a346-cc3a91cb4661,indifferent,2021-02-17 20:47:53,fitness,20.0,Other
7113,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,f46eee2a-6024-4046-a6f4-5232366edb87,intrigued,2020-09-08 09:17:19,fitness,45.0,Other
7114,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,1ee25417-3648-4220-9b8f-fc82d1ef450c,dislike,2021-02-17 13:59:18,fitness,10.0,Other
7115,b814490f-ff17-4f98-8fb0-cade9c2d8e61,,,2020-11-28 12:49:37,culture,,Other
7116,b814490f-ff17-4f98-8fb0-cade9c2d8e61,f46eee2a-6024-4046-a6f4-5232366edb87,indifferent,2020-09-03 06:52:54,culture,20.0,Other
7117,b814490f-ff17-4f98-8fb0-cade9c2d8e61,7a85fbc6-253f-4552-9f4a-c1a332e14fa5,interested,2020-08-10 10:51:52,culture,30.0,Other
7118,b814490f-ff17-4f98-8fb0-cade9c2d8e61,ffdb3615-516c-422f-aa24-a137e3027d3a,love,2020-11-04 15:36:41,culture,65.0,Other
7119,b814490f-ff17-4f98-8fb0-cade9c2d8e61,34fcadd6-fa9b-4404-981a-c70c86cde556,love,2021-05-16 06:38:40,culture,65.0,Other
7120,b814490f-ff17-4f98-8fb0-cade9c2d8e61,052faed2-37ac-4a2c-ba6f-2657322e4fa5,indifferent,2020-06-28 09:40:26,culture,20.0,Other
7121,b814490f-ff17-4f98-8fb0-cade9c2d8e61,57617bf3-b7d0-49cb-8d88-7d8346656397,indifferent,2020-10-13 18:20:45,culture,20.0,Other
7122,b814490f-ff17-4f98-8fb0-cade9c2d8e61,20d507a0-fdba-4c04-a30c-bd18273accdc,interested,2021-03-10 10:49:34,culture,30.0,Other
7123,b814490f-ff17-4f98-8fb0-cade9c2d8e61,f86853a2-acda-4319-a50c-03f014248042,hate,2021-05-21 03:17:32,culture,5.0,Other
7124,b814490f-ff17-4f98-8fb0-cade9c2d8e61,4edc3d1a-a7d9-4db6-89c3-f784d9954172,dislike,2020-11-21 23:42:31,culture,10.0,Other
7125,72878c11-38cc-4442-bc81-7eeef47c531c,,,2021-01-16 21:14:19,animals,,animals
7126,72878c11-38cc-4442-bc81-7eeef47c531c,f02267ef-8974-43f5-9a2f-03d2c8ec22ca,dislike,2021-05-25 14:23:03,animals,10.0,animals
7127,72878c11-38cc-4442-bc81-7eeef47c531c,7e263bf1-e036-4cc8-9cb8-9beec89027a3,disgust,2020-09-30 08:32:55,animals,0.0,animals
7128,72878c11-38cc-4442-bc81-7eeef47c531c,b3e73328-3638-4913-b7ae-3a6a64c1cd62,disgust,2021-03-31 01:04:47,animals,0.0,animals
7129,72878c11-38cc-4442-bc81-7eeef47c531c,766886c9-a63a-4446-bb4a-07d611b3b212,want,2020-06-25 16:17:43,animals,70.0,animals
7130,72878c11-38cc-4442-bc81-7eeef47c531c,48e26178-5cdd-4568-9990-d3bc5937910b,dislike,2020-10-25 22:27:59,animals,10.0,animals
7131,72878c11-38cc-4442-bc81-7eeef47c531c,a94a7d87-65df-4c21-847a-0e8af6cb5c02,interested,2021-06-03 13:38:00,animals,30.0,animals
7132,72878c11-38cc-4442-bc81-7eeef47c531c,7000ac2e-87a0-4e23-b342-5f150e03f9ef,dislike,2021-01-07 05:09:13,animals,10.0,animals
7133,72878c11-38cc-4442-bc81-7eeef47c531c,9fb4ce88-fac1-406c-8544-1a899cee7aaf,scared,2021-03-01 06:04:27,animals,15.0,animals
7134,72878c11-38cc-4442-bc81-7eeef47c531c,61d88e0e-c0e7-4352-85ad-555e464ff933,intrigued,2021-04-03 16:16:17,animals,45.0,animals
7135,72878c11-38cc-4442-bc81-7eeef47c531c,,worried,2021-05-13 07:06:35,animals,12.0,animals
7136,72878c11-38cc-4442-bc81-7eeef47c531c,69fcad9e-45a9-4189-b7e1-96b26c57c542,adore,2021-05-10 05:36:57,animals,72.0,animals
7137,72878c11-38cc-4442-bc81-7eeef47c531c,03e3a23a-a77a-41da-9ecd-3f2ff9e5bc90,scared,2020-11-21 02:01:09,animals,15.0,animals
7138,72878c11-38cc-4442-bc81-7eeef47c531c,24789387-968b-425a-8836-14e243cda16c,cherish,2021-05-25 09:55:20,animals,70.0,animals
7139,72878c11-38cc-4442-bc81-7eeef47c531c,5b3b843e-7c66-4eac-82b6-8d6f7a19277c,worried,2020-07-17 13:51:25,animals,12.0,animals
7140,72878c11-38cc-4442-bc81-7eeef47c531c,b1ceae0c-016d-421f-a6f0-488a7857f9f6,heart,2020-07-28 06:06:18,animals,60.0,animals
7141,72878c11-38cc-4442-bc81-7eeef47c531c,63e1cb43-d3dc-491a-af16-209c1c152c44,heart,2021-02-08 21:37:31,animals,60.0,animals
7142,72878c11-38cc-4442-bc81-7eeef47c531c,425b7021-0409-4358-af39-2bff14197d0a,hate,2021-01-19 18:37:20,animals,5.0,animals
7143,72878c11-38cc-4442-bc81-7eeef47c531c,df1e7940-d514-40aa-af3a-e742792c4b5e,super love,2020-07-24 13:56:16,animals,75.0,animals
7144,72878c11-38cc-4442-bc81-7eeef47c531c,56b8948a-68bd-425f-b842-eabe6bcfacca,super love,2021-05-02 04:53:41,animals,75.0,animals
7145,72878c11-38cc-4442-bc81-7eeef47c531c,,adore,2020-09-15 23:40:19,animals,72.0,animals
7146,72878c11-38cc-4442-bc81-7eeef47c531c,fe15963d-0a77-4247-9bc6-04e146b826b2,want,2020-07-17 14:36:22,animals,70.0,animals
7147,72878c11-38cc-4442-bc81-7eeef47c531c,95f4bf3f-7eb7-429a-9f48-0f7cbdf0beaa,want,2020-07-17 23:40:27,animals,70.0,animals
7148,b50871e0-183e-4a1d-884b-f20fb271041b,,,2021-04-29 14:51:03,cooking,,cooking
7149,b50871e0-183e-4a1d-884b-f20fb271041b,48e834aa-fd4a-4206-93e8-ac8fdac613bc,love,2021-02-19 17:59:33,cooking,65.0,cooking
7150,b50871e0-183e-4a1d-884b-f20fb271041b,d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c,intrigued,2021-01-31 07:28:06,cooking,45.0,cooking
7151,b50871e0-183e-4a1d-884b-f20fb271041b,0d47a133-383b-4a9c-976c-697ac65ccb19,scared,2021-04-08 08:12:11,cooking,15.0,cooking
7152,b50871e0-183e-4a1d-884b-f20fb271041b,3ae50cc3-39cc-440a-8e31-3215011f2762,adore,2021-01-13 13:05:46,cooking,72.0,cooking
7153,b50871e0-183e-4a1d-884b-f20fb271041b,e43acf25-fcfb-4dbf-bc8c-ccbe16c329e7,dislike,2020-08-06 04:53:23,cooking,10.0,cooking
7154,b50871e0-183e-4a1d-884b-f20fb271041b,3d5f257e-556b-4e19-b127-977bc5c4daed,scared,2020-12-19 19:05:23,cooking,15.0,cooking
7155,b50871e0-183e-4a1d-884b-f20fb271041b,740a4abd-187d-4783-990b-161c52fb5f86,like,2020-09-02 17:04:56,cooking,50.0,cooking
7156,b50871e0-183e-4a1d-884b-f20fb271041b,7246fed1-8725-4dbb-bccd-5451346f122d,worried,2020-09-15 04:17:32,cooking,12.0,cooking
7157,b50871e0-183e-4a1d-884b-f20fb271041b,07f4dcd0-2bf3-4f21-9da3-b054b511ae00,disgust,2020-11-17 08:52:32,cooking,0.0,cooking
7158,b50871e0-183e-4a1d-884b-f20fb271041b,,want,2020-07-17 11:16:15,cooking,70.0,cooking
7159,b50871e0-183e-4a1d-884b-f20fb271041b,e3417115-6e56-4f55-a4ae-70353582a8c4,heart,2021-05-14 18:21:02,cooking,60.0,cooking
7160,b50871e0-183e-4a1d-884b-f20fb271041b,15c2ba5b-eeb6-4d9b-a0e2-7d5461a21c0a,worried,2021-05-05 23:04:58,cooking,12.0,cooking
7161,b50871e0-183e-4a1d-884b-f20fb271041b,56b8948a-68bd-425f-b842-eabe6bcfacca,peeking,2020-10-23 22:58:28,cooking,35.0,cooking
7162,b50871e0-183e-4a1d-884b-f20fb271041b,31ff6616-c1dc-4b9a-8091-0b4d0cac25b1,hate,2020-07-12 17:02:56,cooking,5.0,cooking
7163,b50871e0-183e-4a1d-884b-f20fb271041b,a81378a5-58de-4631-b2b1-3eca765f68c6,scared,2020-10-05 11:23:49,cooking,15.0,cooking
7164,b50871e0-183e-4a1d-884b-f20fb271041b,fd7396b2-a18b-449c-b326-e676aebd7776,interested,2020-07-30 16:38:21,cooking,30.0,cooking
7165,b50871e0-183e-4a1d-884b-f20fb271041b,b3e73328-3638-4913-b7ae-3a6a64c1cd62,super love,2020-07-08 02:25:24,cooking,75.0,cooking
7166,b50871e0-183e-4a1d-884b-f20fb271041b,48e26178-5cdd-4568-9990-d3bc5937910b,dislike,2021-06-01 18:00:40,cooking,10.0,cooking
7167,b50871e0-183e-4a1d-884b-f20fb271041b,5897490a-0aaa-49c9-b63e-0da83088e3e0,indifferent,2021-05-02 19:35:50,cooking,20.0,cooking
7168,b50871e0-183e-4a1d-884b-f20fb271041b,,cherish,2021-03-25 20:15:13,cooking,70.0,cooking
7169,b50871e0-183e-4a1d-884b-f20fb271041b,375985a6-ae79-43d2-b7c6-b182d83f1eaf,heart,2020-09-16 00:56:53,cooking,60.0,cooking
7170,b50871e0-183e-4a1d-884b-f20fb271041b,1f81cb56-5258-4f9e-ab2c-4dfb581b44cb,adore,2020-08-12 07:05:16,cooking,72.0,cooking
7171,b50871e0-183e-4a1d-884b-f20fb271041b,808f5b0d-17e3-44e1-b58e-7f35ebabaff2,want,2020-12-31 21:24:22,cooking,70.0,cooking
7172,5163acf9-9bde-4f09-81e2-d8711e774360,,,2020-11-09 16:40:31,healthy eating,,healthy eating
7173,5163acf9-9bde-4f09-81e2-d8711e774360,2129de92-ee91-425f-a854-07c553ee0b74,like,2021-01-14 03:41:09,healthy eating,50.0,healthy eating
7174,5163acf9-9bde-4f09-81e2-d8711e774360,0ce03276-e538-4c96-bcae-9844fb0628ac,heart,2020-07-16 04:04:38,healthy eating,60.0,healthy eating
7175,5163acf9-9bde-4f09-81e2-d8711e774360,8fe167eb-3c69-459a-b32d-b030b942eab4,love,2020-10-13 03:52:43,healthy eating,65.0,healthy eating
7176,5163acf9-9bde-4f09-81e2-d8711e774360,3954373b-2411-4d3a-98ba-03bafc1a1a6d,super love,2021-05-22 23:01:16,healthy eating,75.0,healthy eating
7177,5163acf9-9bde-4f09-81e2-d8711e774360,cab84c6a-e342-43ab-85a1-9c6ac1e93bac,heart,2020-12-25 04:20:07,healthy eating,60.0,healthy eating
7178,5163acf9-9bde-4f09-81e2-d8711e774360,e43acf25-fcfb-4dbf-bc8c-ccbe16c329e7,want,2020-10-09 19:06:49,healthy eating,70.0,healthy eating
7179,5163acf9-9bde-4f09-81e2-d8711e774360,ab9a4d70-3ae4-48d6-b161-c18bd687c3b4,want,2020-10-05 01:53:33,healthy eating,70.0,healthy eating
7180,5163acf9-9bde-4f09-81e2-d8711e774360,93dd80c0-4ff2-42ed-9949-1621b0a68c63,scared,2020-06-21 11:45:54,healthy eating,15.0,healthy eating
7181,5163acf9-9bde-4f09-81e2-d8711e774360,cafa0d07-63be-4b5b-bc7f-c4f4091d403d,cherish,2020-08-15 15:52:10,healthy eating,70.0,healthy eating
7182,5163acf9-9bde-4f09-81e2-d8711e774360,,heart,2020-08-31 19:32:22,healthy eating,60.0,healthy eating
7183,5163acf9-9bde-4f09-81e2-d8711e774360,d16ed6bf-d35e-463b-92b0-393ee67e220c,intrigued,2021-01-27 08:50:58,healthy eating,45.0,healthy eating
7184,802a8533-3051-4e2c-ad30-7751ece5d514,,,2020-11-18 06:53:19,food,,Other
7185,802a8533-3051-4e2c-ad30-7751ece5d514,392bf6a1-dd73-48a5-9fd9-431749f2a8ef,worried,2021-01-30 14:39:26,food,12.0,Other
7186,802a8533-3051-4e2c-ad30-7751ece5d514,9b6d35f9-5e15-4cd0-a8d7-b1f3340e02c4,like,2020-11-10 00:52:45,food,50.0,Other
7187,802a8533-3051-4e2c-ad30-7751ece5d514,600118fa-e6f4-4d74-aeb6-936abbbf38a1,disgust,2021-03-30 17:47:26,food,0.0,Other
7188,802a8533-3051-4e2c-ad30-7751ece5d514,ab9a4d70-3ae4-48d6-b161-c18bd687c3b4,intrigued,2020-08-05 16:14:15,food,45.0,Other
7189,802a8533-3051-4e2c-ad30-7751ece5d514,95023c1b-04b7-4efd-ab34-61a4a70bb9d8,super love,2021-02-10 11:42:24,food,75.0,Other
7190,802a8533-3051-4e2c-ad30-7751ece5d514,7dd7dec0-5758-4a6e-a7dd-27a20e57c757,love,2020-06-22 21:12:58,food,65.0,Other
7191,802a8533-3051-4e2c-ad30-7751ece5d514,fe0e2711-bad0-4a0a-90fa-b2d9e8c773a8,adore,2020-08-27 23:00:30,food,72.0,Other
7192,802a8533-3051-4e2c-ad30-7751ece5d514,0873e9a7-234a-4096-a92a-8dc7a03eb0c5,adore,2021-02-13 07:29:41,food,72.0,Other
7193,802a8533-3051-4e2c-ad30-7751ece5d514,941db1b1-270d-47f8-8a96-43f5a7481f03,heart,2021-05-18 00:37:49,food,60.0,Other
7194,802a8533-3051-4e2c-ad30-7751ece5d514,,love,2021-06-09 03:54:41,food,65.0,Other
7195,802a8533-3051-4e2c-ad30-7751ece5d514,a8229d24-f219-4930-a382-24049a8f73bb,want,2020-12-21 17:11:41,food,70.0,Other
7196,802a8533-3051-4e2c-ad30-7751ece5d514,a8229d24-f219-4930-a382-24049a8f73bb,hate,2020-12-26 12:54:02,food,5.0,Other
7197,802a8533-3051-4e2c-ad30-7751ece5d514,f0ef81ec-85b1-4475-ae60-aa7d373088aa,love,2021-05-31 17:20:08,food,65.0,Other
7198,802a8533-3051-4e2c-ad30-7751ece5d514,596342af-6379-4551-8379-f4b805f9d576,interested,2020-08-22 10:44:09,food,30.0,Other
7199,802a8533-3051-4e2c-ad30-7751ece5d514,69f2735b-eee6-4fc1-a934-b31c20beb780,peeking,2020-12-12 13:51:21,food,35.0,Other
7200,802a8533-3051-4e2c-ad30-7751ece5d514,6fd58dea-315a-4ab2-8023-424a6ff455cd,indifferent,2020-08-31 02:13:31,food,20.0,Other
7201,802a8533-3051-4e2c-ad30-7751ece5d514,c76c3393-88e2-47b0-ac37-dc4f2053f5a5,heart,2020-09-11 16:26:22,food,60.0,Other
7202,802a8533-3051-4e2c-ad30-7751ece5d514,b6fd2140-f8b9-498a-a07f-0dc9986736c6,dislike,2021-01-21 07:48:00,food,10.0,Other
7203,802a8533-3051-4e2c-ad30-7751ece5d514,43dc107a-bd3f-4cfe-96f7-8d17ca485bc2,peeking,2021-02-23 05:46:28,food,35.0,Other
7204,802a8533-3051-4e2c-ad30-7751ece5d514,,cherish,2020-07-28 16:58:56,food,70.0,Other
7205,802a8533-3051-4e2c-ad30-7751ece5d514,7bf3ce80-784e-42a0-b06a-dbbd1e31a9b7,dislike,2021-04-02 17:22:31,food,10.0,Other
7206,802a8533-3051-4e2c-ad30-7751ece5d514,dcc6000c-ba92-472c-8bc1-9e9ca30b475b,want,2020-10-29 13:08:18,food,70.0,Other
7207,802a8533-3051-4e2c-ad30-7751ece5d514,ad9f5c2f-aa30-4baf-b084-56b1a4b63b09,worried,2021-01-24 04:15:17,food,12.0,Other
7208,802a8533-3051-4e2c-ad30-7751ece5d514,2ad548cd-a899-4992-972b-92cde9cea8f1,cherish,2021-05-16 09:17:23,food,70.0,Other
7209,802a8533-3051-4e2c-ad30-7751ece5d514,b870b764-7447-4990-a8d4-024d33e0e67d,like,2020-11-25 02:44:37,food,50.0,Other
7210,802a8533-3051-4e2c-ad30-7751ece5d514,1798905d-6c3a-4e5d-a9d1-ce429b1260d7,interested,2020-10-23 04:26:33,food,30.0,Other
7211,8f12f846-7528-4516-aa7c-f937d868c904,,,2020-06-19 20:18:56,culture,,Other
7212,8f12f846-7528-4516-aa7c-f937d868c904,a94a7d87-65df-4c21-847a-0e8af6cb5c02,peeking,2021-02-17 09:51:20,culture,35.0,Other
7213,8f12f846-7528-4516-aa7c-f937d868c904,f182f7d5-e202-4e89-832e-02205dd2ff02,cherish,2020-07-23 12:07:35,culture,70.0,Other
7214,8f12f846-7528-4516-aa7c-f937d868c904,64b33556-9ecf-4ebc-8b4c-f829ab1a4881,scared,2020-09-26 00:54:20,culture,15.0,Other
7215,8f12f846-7528-4516-aa7c-f937d868c904,ba55c3a8-5ab2-486a-8c90-b972117453bb,scared,2021-05-23 15:35:36,culture,15.0,Other
7216,8f12f846-7528-4516-aa7c-f937d868c904,5870e611-6218-48e1-a9a0-ba86fe5598f7,dislike,2021-05-16 03:47:09,culture,10.0,Other
7217,8f12f846-7528-4516-aa7c-f937d868c904,a6f003be-b0fd-4100-b4cc-f568a21b9745,peeking,2021-02-10 04:51:44,culture,35.0,Other
7218,8f12f846-7528-4516-aa7c-f937d868c904,48e26178-5cdd-4568-9990-d3bc5937910b,adore,2020-10-16 18:12:43,culture,72.0,Other
7219,8f12f846-7528-4516-aa7c-f937d868c904,58fc0c8b-f669-4ee3-9a92-6d4290d85277,cherish,2021-01-19 02:34:00,culture,70.0,Other
7220,8f12f846-7528-4516-aa7c-f937d868c904,289044c8-e74c-4814-898a-b3b5eba6e46e,intrigued,2021-03-20 22:06:38,culture,45.0,Other
7221,8f12f846-7528-4516-aa7c-f937d868c904,,want,2020-10-06 16:43:33,culture,70.0,Other
7222,8f12f846-7528-4516-aa7c-f937d868c904,eff1e86a-8ede-4a41-818b-9442e3181ee3,dislike,2020-08-28 19:26:40,culture,10.0,Other
7223,8f12f846-7528-4516-aa7c-f937d868c904,23a48585-f2cf-4a20-8d30-f49361d5625c,disgust,2021-05-07 12:24:23,culture,0.0,Other
7224,8f12f846-7528-4516-aa7c-f937d868c904,3a80467c-0f1f-49ca-b904-1938ea2177a9,like,2021-05-05 00:46:47,culture,50.0,Other
7225,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,,,2020-06-24 09:48:53,studying,,Other
7226,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,3956593b-7739-426a-b7a5-e841c95a5df9,want,2021-05-02 00:29:15,studying,70.0,Other
7227,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,7d624010-a0e7-455b-a606-48c5c467dd80,indifferent,2020-08-28 08:03:59,studying,20.0,Other
7228,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,b1ceae0c-016d-421f-a6f0-488a7857f9f6,peeking,2020-07-05 06:19:45,studying,35.0,Other
7229,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,953cb190-5704-4926-adc2-057c6f3e3cb4,dislike,2021-03-14 09:14:36,studying,10.0,Other
7230,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,8d67b1c4-cd76-4701-a908-738e7a2411e7,disgust,2021-06-14 16:44:47,studying,0.0,Other
7231,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c,adore,2021-02-02 16:00:13,studying,72.0,Other
7232,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,987b33de-7307-48c1-b34a-6c6806d7af67,intrigued,2021-01-22 01:53:55,studying,45.0,Other
7233,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,13c06e7e-833d-47eb-a790-5e09ccfd8d2c,dislike,2021-02-04 06:22:44,studying,10.0,Other
7234,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,77908afa-eff6-49a9-b042-04fff799a0ff,adore,2020-08-09 15:12:43,studying,72.0,Other
7235,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,,love,2021-05-15 08:47:12,studying,65.0,Other
7236,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,0d47a133-383b-4a9c-976c-697ac65ccb19,disgust,2021-06-01 20:37:46,studying,0.0,Other
7237,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,a1a9c0bd-785a-478f-a19e-9eb48fae0bd6,like,2020-07-25 10:23:40,studying,50.0,Other
7238,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,5c433d28-dfb7-4456-a468-dc3705147ce0,dislike,2021-04-04 23:23:56,studying,10.0,Other
7239,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,6eb62858-f6f3-4846-8054-52df483979de,super love,2021-05-07 15:10:20,studying,75.0,Other
7240,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,48bed4d7-0329-472c-96d9-b23a103eb834,disgust,2020-08-12 23:32:29,studying,0.0,Other
7241,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,1add9169-fda0-4da2-82a0-4de3bf7ed8ca,interested,2021-03-16 20:17:21,studying,30.0,Other
7242,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,9b8a3e97-eee6-4de5-ab88-e00d2c0db6b9,adore,2021-05-10 13:57:16,studying,72.0,Other
7243,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,c43c2351-9591-4122-acdd-b521723d7292,peeking,2020-07-06 12:55:26,studying,35.0,Other
7244,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,7719b807-bf22-4b36-8f69-44d9a87d239b,indifferent,2021-04-28 11:59:46,studying,20.0,Other
7245,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,,cherish,2020-10-09 05:34:34,studying,70.0,Other
7246,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,740a4abd-187d-4783-990b-161c52fb5f86,worried,2021-03-30 02:36:58,studying,12.0,Other
7247,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,3f2d07e5-3604-4873-9737-bb44340773d8,heart,2020-12-21 06:36:08,studying,60.0,Other
7248,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,98411adf-cfc0-400d-aac8-e215571ef3f2,intrigued,2021-01-11 17:36:34,studying,45.0,Other
7249,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,2ad548cd-a899-4992-972b-92cde9cea8f1,intrigued,2021-03-24 23:25:58,studying,45.0,Other
7250,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,15c2ba5b-eeb6-4d9b-a0e2-7d5461a21c0a,hate,2021-03-02 00:37:07,studying,5.0,Other
7251,636e6499-b670-4cd4-a829-2c4c9e07db2a,,,2020-10-19 18:06:49,soccer,,Other
7252,636e6499-b670-4cd4-a829-2c4c9e07db2a,9fbae7e6-65a9-4753-8db9-5f7855b6a540,indifferent,2020-12-31 20:12:39,soccer,20.0,Other
7253,636e6499-b670-4cd4-a829-2c4c9e07db2a,289044c8-e74c-4814-898a-b3b5eba6e46e,heart,2020-09-09 12:14:26,soccer,60.0,Other
7254,636e6499-b670-4cd4-a829-2c4c9e07db2a,d1a89d23-7d17-4949-9e1a-637317141f3d,super love,2021-04-10 01:32:31,soccer,75.0,Other
7255,636e6499-b670-4cd4-a829-2c4c9e07db2a,4fe420fa-a193-4408-bd5d-62a020233609,disgust,2020-10-25 11:46:47,soccer,0.0,Other
7256,636e6499-b670-4cd4-a829-2c4c9e07db2a,8abcf667-7be3-439f-97bb-3375a3de366c,cherish,2020-08-21 11:58:23,soccer,70.0,Other
7257,636e6499-b670-4cd4-a829-2c4c9e07db2a,9a5c1dcc-d26b-4303-b487-3075e7d34e02,worried,2021-02-18 03:40:45,soccer,12.0,Other
7258,636e6499-b670-4cd4-a829-2c4c9e07db2a,f5d9a26e-986d-4d8e-a1c9-69493fb64736,intrigued,2020-09-04 17:04:57,soccer,45.0,Other
7259,636e6499-b670-4cd4-a829-2c4c9e07db2a,b827588c-31b2-47f3-916a-a1dbf7987f50,like,2020-06-20 09:24:39,soccer,50.0,Other
7260,636e6499-b670-4cd4-a829-2c4c9e07db2a,c07fd88f-9e7b-47eb-8477-8fcbffb7c5c8,dislike,2021-01-07 12:59:27,soccer,10.0,Other
7261,636e6499-b670-4cd4-a829-2c4c9e07db2a,,love,2020-07-23 00:40:06,soccer,65.0,Other
7262,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,,,2021-01-24 21:29:02,travel,,Other
7263,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,3e65775b-36e4-495d-9c45-28127fb3da5f,scared,2020-06-27 01:13:14,travel,15.0,Other
7264,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,374634b7-aead-4f2f-9303-c15f456c4094,adore,2020-12-19 07:37:26,travel,72.0,Other
7265,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,9be473d9-cfdf-4954-bae2-09b0555a8ebb,super love,2021-04-17 12:42:29,travel,75.0,Other
7266,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,b1ceae0c-016d-421f-a6f0-488a7857f9f6,super love,2021-01-20 19:00:01,travel,75.0,Other
7267,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,f86853a2-acda-4319-a50c-03f014248042,dislike,2020-08-07 08:54:45,travel,10.0,Other
7268,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,ddd079a8-00dd-4aab-9551-11961171db16,dislike,2021-01-08 17:05:03,travel,10.0,Other
7269,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,04e52602-e370-4a99-bfda-f0c1655058da,cherish,2020-07-08 06:33:20,travel,70.0,Other
7270,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,4c0558bc-b0d9-44b0-8b70-5fc6acb6c362,dislike,2020-07-21 13:48:02,travel,10.0,Other
7271,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,766886c9-a63a-4446-bb4a-07d611b3b212,dislike,2020-06-30 19:42:21,travel,10.0,Other
7272,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,,dislike,2021-04-12 23:33:05,travel,10.0,Other
7273,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,4607d7b0-3313-49b8-9f73-5b8227fc5b67,dislike,2020-11-02 19:58:17,travel,10.0,Other
7274,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,9fbae7e6-65a9-4753-8db9-5f7855b6a540,intrigued,2020-10-25 21:40:56,travel,45.0,Other
7275,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,3eb6dad3-c017-4e77-8920-fbdea84b0acc,worried,2020-10-30 20:20:40,travel,12.0,Other
7276,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,54a8e072-5369-4122-9189-43b55e1a4ba2,like,2021-05-01 01:53:43,travel,50.0,Other
7277,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,34fcadd6-fa9b-4404-981a-c70c86cde556,dislike,2020-09-30 16:39:49,travel,10.0,Other
7278,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,5d454588-283d-459d-915d-c48a2cb4c27f,want,2020-09-20 15:18:44,travel,70.0,Other
7279,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,a92660de-2154-4694-a86e-88cb81c8ea95,worried,2021-04-16 11:02:34,travel,12.0,Other
7280,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,4fe420fa-a193-4408-bd5d-62a020233609,intrigued,2021-01-14 15:21:42,travel,45.0,Other
7281,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,c834ba1d-8a10-4984-aaf2-7c2eab207076,interested,2020-08-21 02:20:10,travel,30.0,Other
